Life_Expectancy,Population,Smoking_2021,Country,1990,Relative Change,2021,Absolute Change,Age,Cigarettes_Per_Day,Current Male,Former Male,Current Female,Former Female,Total Change (Female),Due to Ageing (Female),Due to Prevalence Changes (Female),Due to Population Growth (Female),Female Morbidity,Male Morbidity
69.98449494164097,,,,,,,,64,10,11,22,32,24,-4.530711240145231,-2.6982231343258656,-0.3340354147549087,0.8938057989210337,166172.36711129127,290717.62350045244
66.15158118052875,,,,,,,,50,9,8,17,24,10,-5.24910127133232,-1.4516432824773777,-1.812987593953892,-0.5185748286729865,255183.96020393257,197367.70077331172
74.63972282923459,,,,,,,,22,7,9,24,29,33,-0.7756571634387548,-0.08144208395424091,-0.9908705006224245,-0.5201021925527374,203635.25455532887,167793.13984453544
65.61412793742704,,,,,,,,77,5,28,33,21,19,-9.272650522213317,-4.74912324840013,-2.668127027477257,-0.8332418924624809,258040.61343227958,193350.40647442595
81.6630274723679,,,,,,,,78,5,5,24,17,30,-7.1939918676208405,-4.516527201062164,-3.191669584024786,0.8570155038875571,173502.91764982638,281975.15746550675
75.68441006256154,,,,,,,,65,7,5,25,22,30,-6.500621464292859,-1.3977162926862192,-4.457998136416887,0.15947422987954396,79615.42627362045,257094.53640041157
75.99594113281493,,,,,,,,36,14,19,31,6,18,-2.175741877872122,-3.59087498352264,-0.6203348890689755,0.33407371425070775,53409.96145897027,130744.683340952
64.9287693994341,,,,,,,,21,13,24,22,17,24,-0.07485379838028727,-4.078493015249505,-1.0841998548604859,0.823153774526105,125804.8866796478,109313.59091428432
67.63645262911004,,,,,,,,52,10,23,8,17,19,-7.593294852428469,-4.8031906009013525,-4.159409512011375,-0.308759662198421,224497.61787444813,115658.40309151841
58.12087191357935,,,,,,,,66,11,33,5,26,18,-1.2569266586291938,-4.890766440068991,-2.4386971806186972,0.2430146222761682,247564.97598542343,176105.25992880325
66.46983943274438,,,,,,,,34,12,14,22,19,29,-1.6937723956820872,-1.1275719844010457,-2.5631259603937755,-0.9224010905422251,123938.20865508236,236012.36280714444
59.63424083643703,,,,,,,,61,7,32,5,24,25,-7.753426023582334,-4.32783286315225,-1.8745422365673567,-0.6264549435377413,173913.4802208118,175804.80179574052
83.13068515588715,,,,,,,,45,17,22,30,33,28,-6.006674198007774,-2.6613969201442456,-0.2690655300436937,0.662491610179885,155279.7261085204,66949.09895702815
70.50535815594006,,,,,,,,47,0,32,30,31,29,-5.903271307074808,-1.970515924102585,-2.101142791187602,0.5335367126766715,152630.69608785695,230895.17510999524
71.7049723504043,,,,,,,,46,14,7,17,14,30,-0.21779331473441665,-2.858240997155769,-2.298913666106907,-0.29871461708570624,107837.17830003763,251492.53216773848
67.74853472649978,,,,,,,,63,7,15,24,33,9,-8.191080986211016,-4.864466738318835,-4.74838533532668,-0.24637874445157504,84092.7762573646,122374.46627992991
71.97578922051407,,,,,,,,70,10,19,24,7,10,-2.0084202889521796,-1.0824924870604558,-4.68546261990988,0.06710886710715891,99172.13955780328,216031.4348208376
94.64877635857684,,,,,,,,23,11,31,27,23,21,-6.658072858268901,-4.947433877291733,-4.063266043366055,-0.9995179906297309,63833.09679083653,156647.97526359835
66.99859715607509,,,,,,,,52,11,34,14,7,15,-2.691296542238396,-1.1905505281125799,-4.837646141541258,-0.5175113279239443,99532.68545589426,272279.8389318607
63.49586965290006,,,,,,,,77,3,15,31,26,20,-5.799889957043371,-0.5334775310593862,-1.2832355221499379,-0.5835363827835711,52300.22440634487,261306.38954018496
75.29693132905443,,,,,,,,58,15,21,15,18,16,-4.2164023688346,-2.8358003947141386,-1.3833484800301843,-0.4990341065004731,206814.60015899455,181357.99957741058
44.74281366397512,,,,,,,,54,3,21,13,12,19,-1.6738822667386888,-2.322287634511009,-4.319718827841785,0.6118116850668827,129093.85184692072,222876.38645339862
70.63956786910933,,,,,,,,41,4,10,13,31,27,-1.958344350161159,-2.6150830369117313,-0.8196054960235957,-0.44065228690711367,293286.17785672715,270837.425255526
66.28287096707099,,,,,,,,46,4,9,9,27,8,-1.3357681646029977,-3.053956906882806,-4.22606982576944,-0.6169573558997037,98429.26269407447,173929.2525195689
60.07686733963906,,,,,,,,66,7,12,30,34,31,-9.40382674655341,-0.5628773231481983,-3.494122065013206,0.008526921586063052,136457.14257739848,128312.68512220548
75.077576703115,,,,,,,,63,9,6,5,8,22,-3.079494469602552,-0.5303324466500472,-3.755115504193175,0.7312900727454639,139460.2896603833,238416.53447739533
70.53988418445793,,,,,,,,70,16,20,21,31,25,-8.60012623278237,-3.3209181767923273,-3.138464507134761,-0.5173005923250003,52112.87401561513,105016.56369617293
51.97591092505783,,,,,,,,48,8,24,26,32,32,-5.8418143198158905,-1.9246512299265102,-3.7266811705501905,-0.8429275144144026,259801.98825986474,147132.7870015105
63.53470478807562,,,,,,,,52,18,28,6,24,7,-4.514115849453115,-0.3654621892706791,-2.5552453678077396,-0.2871905283006706,57998.61503608118,266431.8092766984
41.11728794807276,,,,,,,,77,13,16,28,15,26,-5.972605152531693,-0.1897075052932422,-2.962960593226573,0.4953036491299556,285044.9586823103,231105.58506732876
72.93269314133504,,,,,,,,50,7,10,17,30,12,-4.803883241969925,-2.4552047978897624,-0.06715254610336707,0.10138108938958923,273018.58777340513,150952.75131187483
72.83299418440157,,,,,,,,69,8,5,13,15,27,-0.03473691201380902,-2.735875973578366,-4.720368249358872,0.6335867391486949,183880.4790214909,103686.12560208935
62.06718106166326,,,,,,,,80,10,8,33,31,7,-8.647826862871453,-3.606528420357371,-4.289093118063242,0.9191842952184679,185898.89372782302,138992.09770805913
75.40112711683126,,,,,,,,78,0,21,8,34,12,-3.245439546635744,-0.20564063404794997,-4.735870530456988,0.5853249535032341,213444.48073903908,121026.03730685824
57.175013788784774,,,,,,,,38,13,17,9,15,22,-6.039990336143848,-4.285928477635663,-1.870794025088121,0.2076061576875068,146762.50298372173,94022.32198596347
60.33482974065007,,,,,,,,49,4,22,15,6,14,-8.669902010926712,-2.1008521197613748,-4.727453612931402,-0.013316823895239027,211805.57084946387,235833.22839141416
74.17190464382564,,,,,,,,40,20,9,28,34,29,-8.412632366256904,-3.5872486624068056,-0.8178013131193831,-0.9198618273034667,61192.09717212172,113017.47171254287
63.11333245037057,,,,,,,,50,13,34,23,21,24,-0.5072689375438308,-3.604958548261017,-2.440306846590361,0.9686439576280825,63511.90683743164,163541.86754194094
69.37343043797556,,,,,,,,20,3,28,25,13,21,-1.203985032882379,-2.975157063119058,-2.3649618770923313,-0.23303775484991496,164307.6049048861,146464.86170902726
64.36350972573658,,,,,,,,35,0,28,7,32,12,-0.929580395849781,-0.006035320921727205,-2.1920274614390287,-0.6955435721662664,187405.57527650872,295519.34465890774
65.89068843700815,,,,,,,,42,18,31,16,32,27,-0.08467224172613541,-4.7251684658008895,-4.145931468468946,0.3334177107929135,271954.41008395475,147773.06103705513
66.32775784045008,,,,,,,,59,7,7,30,6,15,-7.916846099914821,-2.1072909089823426,-4.011548484427562,-0.43142342180908133,76165.15847697406,69995.6206991887
62.93243242781823,,,,,,,,48,14,15,23,33,33,-6.445606626359383,-4.587139209823614,-3.4059133856349764,0.17155654186209524,255661.98179847235,72456.438143021
73.02449714360124,,,,,,,,71,20,17,23,28,9,-3.307809700751333,-4.227395850047405,-2.0325179208907427,0.17353581568918242,102511.83432301739,197688.4303382662
63.720715132460505,,,,,,,,75,14,8,17,19,30,-5.161974601393528,-2.8021852911355065,-3.9494111202989273,-0.10854035819426167,148520.91212750797,199840.8879345664
70.15686713795603,,,,,,,,20,8,30,32,20,17,-5.816104666216665,-2.4476993432677934,-4.418341364333694,0.6722372310900853,129150.60870685322,154689.74762066372
62.712683186255965,,,,,,,,57,20,31,11,29,25,-6.42188750664407,-3.70603795817738,-0.14941556790783928,-0.47006587688911394,150038.81821634975,157960.9230780074
54.65701373615541,,,,,,,,63,8,18,19,8,27,-4.062193680565478,-3.4177143456279193,-4.890090925951886,-0.10273481676453167,87623.87451814639,63483.1457102178
79.12435249259167,,,,,,,,41,9,26,27,12,9,-4.24406571359918,-4.565164898720335,-0.9865129733198916,0.07538425718194297,175892.51860088872,179136.62759731556
74.99526985095409,,,,,,,,67,19,15,11,13,28,-8.385421659357599,-3.4839010807787476,-1.0598242521248897,0.32724944153459923,250410.6474578418,176184.86884508794
92.88682068797672,,,,,,,,49,20,31,30,30,31,-5.28260162481561,-0.16720780309727967,-3.51392943077452,0.567943701011179,160383.50259472424,87387.32963923612
59.560271600017415,,,,,,,,64,8,14,12,30,17,-4.465282237901501,-0.2764630916375914,-4.321866919963433,-0.21038543424348788,172653.39397454978,75959.84652773189
67.91039512667969,,,,,,,,39,2,23,9,9,10,-4.297130612686095,-3.325608549315075,-4.271856766472883,0.29209388819319204,262191.8963203286,80893.12264987262
68.71492519144194,,,,,,,,40,19,22,25,20,33,-7.898928070876482,-2.145730318606192,-1.5128419138140377,-0.6987780938629617,226514.5286595077,75257.06162281462
79.89369438282131,,,,,,,,19,10,10,18,17,9,-2.5772860774771322,-0.4520230444452782,-1.7859670445691318,0.8652962010849572,172613.60212994617,202427.04888418995
64.92892105867392,,,,,,,,80,5,31,8,34,13,-9.748009051789303,-4.969080886795517,-1.0862716287430665,-0.23388238715799292,114423.91204729491,99120.66310072965
58.28958145824146,,,,,,,,44,1,33,27,11,31,-6.451681444568374,-0.9465821483120411,-0.312594138004477,0.45904284395287687,271231.68671124167,112857.53804686587
82.07809308461002,,,,,,,,59,6,19,14,30,20,-2.197873514643664,-0.2581522360554054,-1.54036318366704,-0.9593178362356447,194255.10042263957,93393.03603785994
66.83349970738772,,,,,,,,19,17,25,24,24,6,-4.361070789445977,-4.543371328332214,-4.220742317242783,-0.589625714190386,105286.90252767334,289458.82611212577
78.78643509726044,,,,,,,,43,1,34,19,21,5,-7.388375674891398,-4.192761569835395,-3.7827869161729466,-0.025834911352843992,117279.93815950259,263654.36578795884
77.62198400792211,,,,,,,,34,16,14,22,7,12,-3.0504688065695227,-0.19626848614322334,-0.7890313456344273,0.7565049354646931,250783.27223406147,107623.70933788022
69.701095260977,,,,,,,,57,10,9,24,9,32,-4.326090558439266,-2.3122992817982686,-3.9534696208289573,0.05451029990135425,61036.39052186387,131891.57348053152
68.25686294965251,,,,,,,,50,11,30,17,23,23,-2.0375639054361283,-4.929016827641382,-4.637388415227593,0.8597409645877581,298023.04675720504,102473.21057624929
66.08435193670195,,,,,,,,26,18,33,33,16,34,-2.6497481381017662,-3.711840006182354,-1.4835997297887475,-0.032406206834407314,82587.91992869794,172968.98986520595
69.8480687123001,,,,,,,,60,6,9,12,33,15,-3.8989207796376535,-2.750281628655702,-2.9873682225492897,-0.019101806528100118,249017.13134923435,54902.6331185634
78.63100226170631,,,,,,,,71,19,14,13,31,32,-5.11822324689186,-1.5354554448761615,-0.3997997372704818,-0.7605064229989362,148693.8291929207,217842.00222419892
62.035598189404205,,,,,,,,65,5,32,20,11,16,-8.668178743324766,-1.3341981093160022,-1.7487246445316922,0.6053124883044396,173054.04582186672,180789.5374544104
71.0884563020912,,,,,,,,56,20,9,23,32,16,-7.386669821146162,-0.022892435372719788,-4.547905111041696,-0.506069175065875,270162.64436614444,274659.73207527585
58.813685718011925,,,,,,,,46,0,7,20,13,11,-5.8090052708291475,-3.562444003081205,-0.2607171637316963,0.7992249787446302,153227.7973973033,91098.17108210354
60.05893766957807,,,,,,,,59,16,27,11,32,30,-4.007007129936113,-2.3088994906576237,-3.7072136817987706,0.8216484406607922,184373.43841830862,251027.31151528293
69.69061002844376,,,,,,,,72,10,10,18,10,17,-4.862921447846952,-2.333382260701975,-3.313937547968571,0.8866202237482994,62324.91560229249,247990.25361667894
50.39841991706168,,,,,,,,43,17,8,32,33,31,-7.118154740404705,-2.9717737027638123,-2.9886979315822897,0.04046097820618,50586.868466863285,81795.29730422173
90.60558616616052,,,,,,,,52,20,22,18,30,12,-9.935356422102895,-4.154190530787899,-4.743878517978434,0.3541875695672887,111199.96825043147,149639.8060360319
58.06940045089764,,,,,,,,67,16,32,29,21,33,-5.037607780991861,-0.11271718408078701,-2.517422888846976,0.557031760123327,220145.7732296918,92538.16028612922
69.59911487343446,,,,,,,,42,6,13,31,20,33,-7.143740114377569,-0.7334140666670699,-4.383407544623539,-0.7379707626990688,80316.22333978418,113680.12511438722
81.68217721816865,,,,,,,,41,16,21,8,27,26,-2.653916992894649,-2.508334858528814,-2.995148366558241,0.20191438999499445,78440.48970113735,115811.54370763608
61.37094661249502,,,,,,,,30,19,33,30,7,32,-9.760537347295164,-1.983772886579851,-3.2464510600395786,-0.9314041973933767,152740.15200897583,189059.09850644317
46.973030104552834,,,,,,,,77,8,17,19,25,30,-4.1517218869420915,-3.8636947322016884,-1.1357995828674832,-0.004867833222548246,211959.25965205661,152852.73294011637
65.55054239875328,,,,,,,,75,16,31,7,30,34,-0.5852576249393451,-2.2810646480412657,-0.9841474418363445,-0.6903146367595452,228017.99806198262,286933.2010015763
61.25179619923881,,,,,,,,24,19,19,9,8,13,-8.255907328885005,-1.525149334392621,-4.23293558805456,-0.6341541480758306,94612.6685245937,81592.53548675128
47.23626491407998,,,,,,,,74,7,34,5,14,11,-5.283505092494046,-2.424164858067056,-3.167244063103869,-0.26990486661479696,69897.03684301062,293423.0337125497
72.84889892572198,,,,,,,,53,16,24,7,9,30,-9.085780081828618,-0.04857414707529362,-3.1332341948408415,-0.13512566656699398,285099.25848638604,107659.66005356598
72.07093862232952,,,,,,,,62,6,21,19,25,25,-3.7431808773864734,-1.943291718761369,-4.242947780319575,0.24634484906437448,115166.59564052543,243218.48409546327
81.42326454538352,,,,,,,,37,0,17,28,26,28,-4.494683194037744,-3.1451314370391548,-1.0077324747440475,-0.8511431631229687,263336.62440218095,134742.48154320533
58.791776344796126,,,,,,,,18,12,20,31,34,19,-5.926344757871677,-1.1392398619208093,-1.4638583583228835,0.00738352247488927,265872.86261570454,85770.34885432848
54.00863513552987,,,,,,,,25,18,26,12,14,6,-4.786229785262588,-4.14768744209179,-4.048091068514826,-0.6347497394937978,243130.64794063612,264472.29631155997
65.93276916953417,,,,,,,,63,18,8,33,16,27,-1.0342534153098981,-3.0774209314686676,-3.166390457031005,0.14795035006348378,92208.40166314252,127215.2248091158
69.11657340990905,,,,,,,,33,16,9,8,14,24,-8.03705697688933,-3.265205248112071,-4.470974875717429,0.274809224522367,255450.36481355008,214713.85105671055
79.21349602986496,,,,,,,,31,12,9,6,33,29,-9.774354882946527,-2.8409645244611137,-1.8589670145347803,0.11341851310570772,242312.63981039668,191610.92127165664
84.10568005005159,,,,,,,,29,15,13,33,17,16,-1.3833511530089897,-1.0911008703563683,-4.393140377256902,0.4765910209566153,199180.74752655427,167939.0773477186
82.14479133907346,,,,,,,,68,7,21,28,15,5,-4.228829176120935,-2.579134839182963,-0.07032915687541141,-0.32878151151819734,134300.5087922382,173954.86816213478
72.76543666892667,,,,,,,,40,18,17,28,26,27,-1.0934154453815754,-1.029927748670186,-1.0965896265606885,0.5302131832662618,115627.15106663603,233059.47852307188
77.99499253504148,,,,,,,,32,17,6,14,20,26,-4.030547765868274,-2.1175554843006705,-3.0488072520800245,-0.13446583658361266,80472.30302008975,71943.22853086014
63.59506565230816,,,,,,,,45,0,17,8,12,12,-1.8983891004029747,-3.2896528267122234,-2.1071803386032277,-0.0316310033548064,177439.26672521787,217045.1654894763
71.68395192475246,,,,,,,,51,13,26,7,12,9,-5.703266366448521,-0.950106281582638,-0.44329091891795613,0.29620425452214283,196315.21887746162,273953.0253496447
58.08709860712194,,,,,,,,19,18,25,6,31,19,-2.5014006871173127,-3.808551647234542,-2.2295035980208695,-0.9632832320015521,139834.7476289468,64447.04925496604
70.62685396886873,,,,,,,,49,14,31,29,29,5,-0.8695853311014403,-3.8780851010010227,-4.127507568010224,0.30798844284049665,168839.76692021714,85163.3348084167
70.88646697398012,,,,,,,,40,17,27,21,12,5,-4.278770362777937,-2.477485379725821,-3.1064832220942034,0.23717029814423074,140878.61434231666,229157.98417550785
87.22128605684969,,,,,,,,80,1,23,27,17,29,-8.192148494376205,-3.6957537701895555,-0.7842756748512727,-0.38030576649344017,210251.51433017533,159320.41206115438
67.71017138509754,,,,,,,,39,16,7,25,31,14,-7.3120238496980186,-4.954564825243918,-1.7789349200519107,-0.828411430201021,275314.80194914085,150887.1552034221
70.90042837653286,,,,,,,,68,17,14,28,6,26,-8.013554231025942,-1.7585123635059925,-1.7463780783309986,-0.8181291001739177,90980.06551173622,84241.65863605897
72.36961415712042,,,,,,,,42,5,6,24,34,14,-7.53142972404267,-2.44453089263801,-0.6658925715575545,0.8464474939704572,145352.20247578085,176692.510179447
65.45179684111547,,,,,,,,75,18,17,27,34,25,-6.9358455064896365,-2.772410927534194,-0.5301347126874765,0.37855864245167425,85217.15098771533,81636.32779909432
61.97507266788352,,,,,,,,80,3,23,17,16,19,-4.448662132468115,-0.16515742690842306,-0.40103714110281885,-0.7457947724585192,206235.942601958,169155.1140776351
82.98811324847053,,,,,,,,79,0,30,9,14,21,-4.120083705361672,-2.1440040801854314,-4.52575403373422,-0.2865536613821873,232217.62737214894,240903.8247404142
60.190825570397024,,,,,,,,78,7,21,34,16,26,-5.735002527581389,-0.6828421110530778,-2.2793699901844953,0.18496598780319284,282978.18314936396,114566.08947179088
56.72081928312727,,,,,,,,39,6,25,25,15,10,-3.845792201791646,-4.302748818974199,-1.297452393908407,0.6711434101812974,119717.98156524122,170196.54204493182
76.8026537929548,,,,,,,,75,2,18,34,19,7,-9.184250743886341,-2.1539676843528617,-1.215365774364931,-0.9126781425739829,287552.80146635754,298003.9923492089
81.5781484202401,,,,,,,,75,9,16,13,20,17,-9.122117629418401,-0.6601018663454852,-1.9664189901499807,-0.5267337370599823,65815.6679551687,221662.6058385093
65.4859034239936,,,,,,,,39,9,25,29,21,20,-8.281705396423416,-2.08447121360051,-4.166063324081629,0.77949798059076,200753.46584114703,260339.19282629964
65.6394651235012,,,,,,,,66,18,16,33,30,12,-4.819225019596552,-1.4099291093649926,-1.0128972302916783,-0.981668899632367,64283.179835832496,153711.90164013644
72.82543526106794,,,,,,,,69,13,15,29,6,34,-7.860053213016864,-3.139782160938963,-1.3994433324252715,-0.5972017944122252,273443.5469404862,241965.23078146382
62.92147323256817,,,,,,,,59,1,11,32,22,19,-7.167155965074227,-4.537752414814667,-4.569321142254818,0.9180483519459319,182452.26426751353,60127.29323533046
62.182874793880316,,,,,,,,23,0,8,26,16,21,-5.9968716382700595,-2.7104985243646427,-2.6809508766281187,0.22680369304434222,217337.08769069903,80727.79563556124
78.79592587986366,,,,,,,,32,17,23,10,23,21,-1.8813387598962024,-3.027603045805712,-4.130113002390982,-0.4766572667249871,257893.48147761312,100767.64823001553
76.07131100783619,,,,,,,,71,6,5,9,30,26,-9.861378640871399,-0.6646990881052632,-3.3126147714351406,-0.8660178112083048,87577.65562099218,150487.9811538049
83.11158886318105,,,,,,,,60,7,32,29,27,30,-3.5062117976337763,-3.7800234882376387,-4.9095945389715725,-0.9436173191055557,59647.89048453346,261436.2195814408
57.47410987634504,,,,,,,,77,0,28,14,22,17,-3.311234689593147,-0.16632886232445987,-2.998350657946209,-0.5105098407261455,269720.28647821303,136566.51269698262
64.97537513089384,,,,,,,,54,2,33,12,34,21,-2.013442196433635,-0.20930940097751893,-2.250615394218948,0.762971639177821,128733.30686473312,213655.29837886573
72.81179562269453,,,,,,,,50,7,7,11,21,10,-0.6724706093968678,-3.7618417846428063,-1.9020870358645658,-0.16817269140498103,82244.72698179132,227328.57370087085
60.743791502256336,,,,,,,,25,14,17,11,34,21,-9.798621510507102,-3.259740222613398,-1.6825482743564497,0.440666738331986,167115.30927177164,196545.58852208534
76.4168743715465,,,,,,,,70,4,19,10,10,20,-8.462162944867838,-0.5222212956305752,-0.8185434344877001,0.8365700707599155,199576.5189240047,139310.49204253405
82.24627087226332,,,,,,,,77,2,6,25,29,18,-1.138287059440069,-0.1668888955194623,-3.9226854636213497,-0.1839190767943668,57742.65085562753,194263.33542838608
64.16642027772652,,,,,,,,61,18,15,33,19,17,-5.414814378129846,-2.7828044858197796,-4.39759088780766,-0.6174452579252059,118723.91456427194,135566.39819743656
70.38591940227033,,,,,,,,61,0,8,24,7,10,-4.354093610665365,-3.395014771795511,-0.7423141405103717,0.034235861713838966,58199.968569224,70968.43463800302
84.55618690081117,,,,,,,,22,14,23,7,10,7,-3.3697279627685264,-2.3695299337422897,-4.216935925536751,0.8161673741197089,155083.84729887475,298200.99454650364
87.99271575019,,,,,,,,56,7,33,23,7,18,-3.2093339550436264,-1.5611539681713262,-0.12619959331902386,0.6087488282754012,273775.00726656104,81795.61340812773
77.45801251060404,,,,,,,,21,1,21,26,34,18,-0.6825959668349171,-3.632627423125101,-0.7873088530068149,-0.8683403132736924,295663.1028733923,68087.09595901435
75.93429173193609,,,,,,,,23,2,7,19,33,19,-0.03050582588330286,-1.317634126904636,-2.495616970552004,0.38514560015516364,209261.88837590688,269632.68730178894
61.462634653150886,,,,,,,,62,13,32,8,5,12,-2.798425390690598,-4.741713214426795,-0.09289287538987345,0.1437950449179075,90409.42344614795,125458.66522322378
73.59209400457841,,,,,,,,49,13,22,32,34,33,-7.127787907948492,-4.753527536177918,-4.513116354459979,0.814926352692851,276462.34749982646,212574.2435183769
75.56820840774998,,,,,,,,69,10,12,16,17,19,-1.2024759770565634,-3.0685614742722738,-3.4846711941244917,-0.7550371662994055,179061.95580001513,132251.4324155582
67.89629841438955,,,,,,,,47,15,26,10,32,26,-9.507790854592384,-3.2326340396963973,-1.8088779247969429,0.06807222640931321,88437.32802572951,147863.5676986178
64.05223745444337,,,,,,,,64,3,29,23,25,33,-7.689191471255038,-3.4218339231642387,-3.2499656576341063,0.7589253870237846,280431.66736291535,115528.24300419912
57.18702326523145,,,,,,,,52,19,28,8,30,31,-1.026142825362852,-2.54490118665545,-0.358137240096041,-0.179952426516514,239367.26268077575,135761.00144825253
52.62270244948708,,,,,,,,72,4,30,19,18,17,-7.4380848556064505,-3.396332088442144,-4.671869559110912,-0.036010164534265865,232926.3181807879,152675.10014663578
50.52116486678837,,,,,,,,57,20,23,13,17,21,-7.793489403782515,-4.03871040765954,-2.252940839695177,-0.8590786446660834,227295.17594860116,230104.01727308572
75.79442572867262,,,,,,,,69,13,9,9,31,25,-8.618747068597528,-3.4526522545569955,-2.0456686630244274,-0.44371271910217835,100084.95527411057,177884.04855869795
71.47699325226777,,,,,,,,33,15,11,17,8,28,-1.4088824235308355,-0.12547863594882536,-1.7363593811138793,-0.3509867016621053,102751.67292688153,285891.30428924423
65.16188868458903,,,,,,,,30,17,25,27,11,7,-4.999417408089133,-2.944432915025757,-3.7216688833409277,0.8902448974897739,222073.24960681374,60470.09845969388
66.6854370227536,,,,,,,,67,6,12,30,26,32,-3.251067969458452,-2.776436115708321,-3.177167862400678,-0.4346652789176819,104930.68752759922,175767.08065800703
72.10470541530485,,,,,,,,77,9,32,22,14,10,-7.609336159249703,-2.1172750502443,-0.7815973516751118,-0.078262529460696,159667.9242007622,196056.19720792954
68.35436928991406,,,,,,,,59,6,9,34,11,9,-2.4195957898878353,-0.08329615792886713,-4.0252861551492005,0.34260884712855955,245500.45639848534,280049.2465185685
56.59446819996172,,,,,,,,47,0,21,34,25,26,-2.399944550379015,-3.791993617821185,-0.8656607641331897,-0.6756332551842452,245988.12952446024,62289.6309053569
79.130002202743,,,,,,,,36,20,9,9,19,30,-6.8740197509169985,-1.593589447337831,-2.186722885486288,-0.027115225716251024,163315.4431314649,193374.896233804
73.0412617066981,,,,,,,,34,18,8,29,19,21,-5.8931736698971715,-1.4200765322913793,-1.1890624440295894,0.4770780789518152,248047.48456881128,263407.48213198927
72.65898479813848,,,,,,,,73,15,26,20,8,27,-7.903097225697992,-1.9633779160346703,-1.4319631686826422,0.7337104260541321,259655.4490495142,110481.93202980913
78.37562703358373,,,,,,,,80,18,23,31,27,29,-0.23438976677095624,-4.55710830181678,-3.962442523075605,0.2525185493248534,213693.93782106505,269073.08713098435
61.86354643940325,,,,,,,,36,3,31,23,27,6,-3.543974229415884,-1.6156386208621178,-2.1559363178306357,0.3381070306338958,107106.46307710504,54760.85231857296
82.13731437725842,,,,,,,,45,17,25,18,10,30,-0.6545611928448452,-4.679526444819123,-0.6613842359745377,-0.7474330548308621,118502.94509638687,233113.65728343243
68.59957148057762,,,,,,,,75,1,6,29,28,19,-6.966144563708668,-2.0192867522505153,-2.8394188159903533,0.8915529944926943,128710.28885218385,283278.3052921633
78.88598880330875,,,,,,,,72,0,15,34,24,9,-2.1810908700311025,-1.302094113891287,-0.16704614888341673,-0.7348518450310353,79201.026933488,214299.41541001556
77.34449033487655,,,,,,,,43,14,26,20,30,30,-2.3414135611525797,-3.9451505469002477,-2.73892449949141,0.5493458743635966,118289.90509248628,159757.310995112
59.61198171997444,,,,,,,,54,4,17,31,9,24,-3.0834434813345846,-0.7918899622861293,-4.286071816660576,-0.47036735644336236,102379.80607813303,61220.25411817951
75.02900404914136,,,,,,,,43,19,19,19,24,10,-0.34361024733199486,-4.848230972334979,-3.0528265996116337,0.8671862874025031,163832.18745215054,280028.4533306572
73.26274670846685,,,,,,,,70,10,16,26,16,10,-6.064446638936845,-0.7809356817084696,-0.24148796804731454,0.4399190787389591,277109.3869680662,167574.0556728937
70.30311657494342,,,,,,,,79,9,26,8,5,31,-8.692826764102428,-2.6983547467861744,-3.401395753300729,0.5076274259567379,76120.07918848952,57249.186083987006
69.05628249964619,,,,,,,,40,1,25,11,32,22,-3.282911407559393,-3.9120603003417775,-0.6595092006646857,-0.5618816538802334,230066.9809868489,222455.26783219047
69.14106750282208,,,,,,,,80,2,26,20,12,22,-2.7069019952279385,-4.33110927503016,-0.5937465915905511,-0.11392004672967837,221820.75110328195,170459.31339406455
78.12689425643995,,,,,,,,26,11,15,28,5,8,-4.249394265411853,-0.23346416208813725,-3.249067378340195,0.23562638917857281,73938.54966583941,81086.32936060269
75.7791051379151,,,,,,,,29,19,11,26,9,21,-7.9318210686660375,-4.636672062094217,-4.583711709746839,0.5399472364132019,280643.10122645,103567.9523275649
70.30478850265665,,,,,,,,70,4,32,25,26,29,-4.955440583306446,-4.004532900320371,-1.3772104542059087,-0.7920812481752209,192118.0505392049,66122.67011396156
55.080638535286255,,,,,,,,18,4,9,26,10,18,-6.878102634308706,-3.2608882628347704,-3.44243850493007,0.9247306329090568,140931.38028392105,193573.3849271434
74.94443414083618,,,,,,,,75,5,21,25,33,18,-5.72533471833311,-1.8988257551943977,-1.0853819287121382,0.780441341109112,239134.64587382667,205507.3698130023
77.23613619177779,,,,,,,,75,8,28,12,25,17,-3.547814241553361,-2.275994573619508,-2.7867257586978345,-0.4593028190088313,114341.3646004085,176435.57458886108
93.0041008544697,,,,,,,,18,1,24,21,7,11,-2.547852573091655,-4.37178253793843,-2.5736662882868924,0.645520486064664,223377.4592615801,254275.53325065374
80.75433063105038,,,,,,,,64,20,13,20,19,16,-7.6777530909865686,-3.551360081308927,-1.110452966257316,0.036647846079646884,59927.801893061805,265252.2053270034
51.008236120845325,,,,,,,,51,11,18,31,9,27,-5.946746393530466,-3.8062411445698796,-3.0881833446918607,-0.07638703687596271,259852.00940231798,203906.09917078164
70.78429399018643,,,,,,,,49,2,30,27,32,19,-7.308384290083708,-3.932285727548293,-2.784363273385427,-0.3711317883771892,162042.71175532963,53189.11992685764
88.11375028664982,,,,,,,,79,19,16,14,28,23,-8.01368386138131,-2.9442783176000646,-3.1190476561518894,0.1619371732631849,209173.22858948543,223807.4139369339
76.23548856901637,,,,,,,,71,11,10,14,18,15,-2.1661278000416164,-1.4798427370417153,-3.1632974236136002,0.45977823540719553,105309.45495167092,154499.8042300879
